VOB;SITE;SERVIDOR;DATA_CRIACAO;DB_SCHEMA;ACL_HABILITADO;FEATURE_LEVEL;USER_OWNER;COMUNIDADE;POSSUI_GRUPO_DOMAIN_USERS;MODELO_SEGURANCA;TAMANHO;PADRAO_PASTAS;POSSUI_PASTA_MODELAGEM;LOCK_PASTA_FONTES;DESC_PASTA_FONTES;LOCK_PASTA_BUILD;DESC_PASTA_BUILD;DATA_ULTIMA_ALTERACAO_VOB;DATA_ULTIMA_ALTERACAO_FONTES;DATA_ULTIMA_ALTERACAO_BUILD
SITIF;SP;CADSVAPRNT002;2008-04-01 00:00:00;80;NAO;9;S725933;RISCO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SITLO;SP;CADSVAPRNT002;2008-03-10 00:00:00;80;NAO;9;S725933;DEPOSITO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SITRC;SP;CADSVAPRNT002;2008-02-12 00:00:00;80;NAO;9;S725933;FINANCEIRO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIUNI;SP;CADSVAPRNT002;2008-02-18 00:00:00;80;NAO;9;S725933;CRM_CADASTRO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIVAT;SP;CADSVAPRNT002;2008-02-12 00:00:00;80;NAO;9;S725933;ARRECADACAO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIVBA;SP;CADSVAPRNT002;2008-06-11 00:00:00;80;NAO;9;S725933;ARRECADACAO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIVIC;SP;CADSVAPRNT002;2012-08-14 00:00:00;80;NAO;9;S725933;OPERACOES_BANCARIAS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIVPF;SP;CADSVAPRNT002;2008-03-10 00:00:00;80;NAO;9;S725933;INSTITUCIONAL;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIWIN_MULTI;SP;CADSVAPRNT002;2012-07-31 00:00:00;80;NAO;9;S725933;;NAO;SEGMENTO NEGOCIO SP - (GRUPOS CS7266);None;None;None;None;None;None;None;None;None;None
SIFRS;BR;CBRSVAPRNT005;2018-12-11 00:00:00;80;NAO;9;S725925;CONTROLADORIA;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICRM;RJ;CADSVAPRNT009;;80;NAO;9;S726008;CRM_CADASTRO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SID55;SP;CADSVAPRNT002;2018-03-07 00:00:00;80;NAO;9;S725933;DEPOSITO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIGFA;SP;CADSVAPRNT002;2019-08-26 00:00:00;80;NAO;9;S725933;CAMBIO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
CAD-WEB;RJ;CADSVAPRNT009;2008-06-04 00:00:00;80;NAO;9;S726008;PROGRAMAS_SOCIAIS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
GRF_WEB;RJ;CADSVAPRNT009;2008-07-23 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
GUIAS_QUALIDADE;RJ;CADSVAPRNT009;2010-01-05 00:00:00;80;NAO;9;S726008;;SIM;VELHO;None;None;None;None;None;None;None;None;None;None
PNAFM;RJ;CADSVAPRNT009;2007-07-04 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
QUALIRJ;RJ;CADSVAPRNT009;2008-07-08 00:00:00;80;NAO;9;S726008;;SIM;VELHO;None;None;None;None;None;None;None;None;None;None
REFIP;RJ;CADSVAPRNT009;2007-04-10 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
REMAG;RJ;CADSVAPRNT009;2007-04-20 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SEFIP;RJ;CADSVAPRNT009;2007-03-08 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIADA;RJ;CADSVAPRNT009;2018-09-10 00:00:00;80;NAO;9;S726008;OPEN_BANKING;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIADP;RJ;CADSVAPRNT009;2017-10-27 00:00:00;80;NAO;9;S726008;FOMENTO_DJ;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIADS;RJ;CADSVAPRNT009;2019-03-12 00:00:00;80;NAO;9;S726008;PESSOAS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIAEP;RJ;CADSVAPRNT009;2018-05-18 00:00:00;80;NAO;9;S726008;INSTITUCIONAL;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIAES;RJ;CADSVAPRNT009;2018-06-14 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIAFH;RJ;CADSVAPRNT009;2013-07-16 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIAIA;RJ;CADSVAPRNT009;2018-12-14 00:00:00;80;NAO;9;S726008;ESTRUTURANTES_TI;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIAMT;RJ;CADSVAPRNT009;2007-06-12 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIANC;RJ;CADSVAPRNT009;2017-08-10 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIAPF;RJ;CADSVAPRNT009;2007-06-21 00:00:00;80;NAO;9;S726008;FOMENTO_DJ;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIAPG;RJ;CADSVAPRNT009;2007-03-08 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIAPG_OFF;RJ;CADSVAPRNT009;2007-12-10 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIAPM;RJ;CADSVAPRNT009;2007-03-08 00:00:00;80;NAO;9;S726008;FOMENTO_DJ;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIAPO;RJ;CADSVAPRNT009;2020-07-24 00:00:00;80;NAO;9;S726008;FOMENTO_DJ;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIAPS;RJ;CADSVAPRNT009;2007-04-11 00:00:00;80;NAO;9;S726008;CONTRATACOES;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIAPT;RJ;CADSVAPRNT009;2017-03-27 00:00:00;80;NAO;9;S726008;PROGRAMAS_SOCIAIS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIARF;RJ;CADSVAPRNT009;2007-04-25 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIARQ;RJ;CADSVAPRNT009;2009-07-07 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIASA;RJ;CADSVAPRNT009;2007-12-11 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIAUF;RJ;CADSVAPRNT009;2007-12-11 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIAVO;RJ;CADSVAPRNT009;;80;NAO;9;S726008;FOMENTO_DJ;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIB2B;RJ;CADSVAPRNT009;2018-01-10 00:00:00;80;NAO;9;S726008;ESTRUTURANTES_TI;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIBEC;RJ;CADSVAPRNT009;2007-04-25 00:00:00;80;NAO;9;S726008;PROGRAMAS_SOCIAIS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIBEC_BATCH;RJ;CADSVAPRNT009;2008-11-21 00:00:00;80;NAO;9;S726008;PROGRAMAS_SOCIAIS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIBEN" (LOCKED;RJ;CADSVAPRNT009;2012-12-13 00:00:00;80;NAO;9;S726008;PROGRAMAS_SOCIAIS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIBIS;RJ;CADSVAPRNT009;2016-02-03 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIBNS;RJ;CADSVAPRNT009;2007-12-10 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIBPF;RJ;CADSVAPRNT009;;80;NAO;9;S726008;CRM_CADASTRO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIBPJ;RJ;CADSVAPRNT009;;80;NAO;9;S726008;CRM_CADASTRO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIBRJ;RJ;CADSVAPRNT009;2015-02-25 00:00:00;80;NAO;9;S726008;ESTRUTURANTES_TI;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICBS;RJ;CADSVAPRNT009;;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SICCS;RJ;CADSVAPRNT009;2018-11-14 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICDA;RJ;CADSVAPRNT009;2018-12-14 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICDM;RJ;CADSVAPRNT009;2008-08-28 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICEL;RJ;CADSVAPRNT009;2008-01-02 00:00:00;80;NAO;9;S726008;SEGURANCA;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICFA;RJ;CADSVAPRNT009;2008-02-14 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SICFD;RJ;CADSVAPRNT009;;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICFM;RJ;CADSVAPRNT009;2007-06-20 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICHC;RJ;CADSVAPRNT009;2017-07-13 00:00:00;80;NAO;9;S726008;CRM_CADASTRO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICID;RJ;CADSVAPRNT009;2007-01-08 00:00:00;80;NAO;9;S726008;PROGRAMAS_SOCIAIS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICIE;RJ;CADSVAPRNT009;2011-03-11 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SICIF;RJ;CADSVAPRNT009;2017-01-25 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICIS;RJ;CADSVAPRNT009;2018-10-18 00:00:00;80;NAO;9;S726008;CRM_CADASTRO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICLF;RJ;CADSVAPRNT009;2019-07-25 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SICLI;RJ;CADSVAPRNT009;2007-12-10 00:00:00;80;NAO;9;S726008;CRM_CADASTRO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICLM;RJ;CADSVAPRNT009;2019-06-05 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICMU;RJ;CADSVAPRNT009;2013-06-13 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICNL;RJ;CADSVAPRNT009;2007-06-20 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICNS_ICP;RJ;CADSVAPRNT009;2011-07-19 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICNX;RJ;CADSVAPRNT009;2007-03-08 00:00:00;80;NAO;9;S726008;ESTRUTURANTES_TI;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICOM;RJ;CADSVAPRNT009;2008-01-04 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICOP;RJ;CADSVAPRNT009;2007-06-11 00:00:00;80;NAO;9;S726008;CRM_CADASTRO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICOX;RJ;CADSVAPRNT009;2018-08-07 00:00:00;80;NAO;9;S726008;SEGURANCA;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICPC;RJ;CADSVAPRNT009;2013-03-20 00:00:00;80;NAO;9;S726008;CRM_CADASTRO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICPF;RJ;CADSVAPRNT009;2007-03-13 00:00:00;80;NAO;9;S726008;CRM_CADASTRO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICRB;RJ;CADSVAPRNT009;2012-05-25 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICRF;RJ;CADSVAPRNT009;2007-05-18 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICRH;RJ;CADSVAPRNT009;2008-08-28 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICSD;RJ;CADSVAPRNT009;2020-04-08 00:00:00;80;NAO;9;S726008;PROGRAMAS_SOCIAIS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICSE;RJ;CADSVAPRNT009;2007-04-17 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SICSF;RJ;CADSVAPRNT009;2007-12-10 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SICSI;RJ;CADSVAPRNT009;2007-12-11 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SICTF;RJ;CADSVAPRNT009;2020-09-16 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICTR;RJ;CADSVAPRNT009;2009-08-05 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICVC;RJ;CADSVAPRNT009;2017-03-28 00:00:00;80;NAO;9;S726008;PROGRAMAS_SOCIAIS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SICVS;RJ;CADSVAPRNT009;2008-08-28 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIDAS;RJ;CADSVAPRNT009;2015-08-20 00:00:00;80;NAO;9;S726008;ESTRUTURANTES_TI;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIDAT;RJ;CADSVAPRNT009;2007-06-12 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIDCA;RJ;CADSVAPRNT009;;80;NAO;9;S726008;SEGURANCA;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIDER;RJ;CADSVAPRNT009;2007-04-20 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIDJV;RJ;CADSVAPRNT009;2014-06-04 00:00:00;80;NAO;9;S726008;DADOS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIDMP;RJ;CADSVAPRNT009;2020-07-24 00:00:00;80;NAO;9;S726008;OPEN_BANKING;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIDPJ;RJ;CADSVAPRNT009;;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIDPN;RJ;CADSVAPRNT009;;80;NAO;9;S726008;OPEN_BANKING;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIDRE;RJ;CADSVAPRNT009;2020-07-24 00:00:00;80;NAO;9;S726008;OPEN_BANKING;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIDRJ;RJ;CADSVAPRNT009;2007-04-11 00:00:00;80;NAO;9;S726008;ESTRUTURANTES_TI;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIDTF;RJ;CADSVAPRNT009;2007-12-11 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIEDT;RJ;CADSVAPRNT009;2007-06-11 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIEGH;RJ;CADSVAPRNT009;2007-06-12 00:00:00;80;NAO;9;S726008;FOMENTO_DJ;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIENC;RJ;CADSVAPRNT009;2017-05-10 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIEXT;RJ;CADSVAPRNT009;2008-02-27 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIFAG;RJ;CADSVAPRNT009;2015-06-11 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIFAM;RJ;CADSVAPRNT009;2017-02-13 00:00:00;80;NAO;9;S726008;PROGRAMAS_SOCIAIS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIFAP;RJ;CADSVAPRNT009;2008-03-27 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIFCF;RJ;CADSVAPRNT009;2007-12-18 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIFCG;RJ;CADSVAPRNT009;2012-07-31 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIFCV;RJ;CADSVAPRNT009;2008-02-20 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIFDS;RJ;CADSVAPRNT009;2011-03-01 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIFEP;RJ;CADSVAPRNT009;2019-07-25 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIFGC;RJ;CADSVAPRNT009;;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIFGD;RJ;CADSVAPRNT009;;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIFGE;RJ;CADSVAPRNT009;2007-03-08 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIFGG;RJ;CADSVAPRNT009;;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIFGS;RJ;CADSVAPRNT009;2007-12-11 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIFGU;RJ;CADSVAPRNT009;2007-12-11 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIFIG;RJ;CADSVAPRNT009;2017-01-26 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIFPM;RJ;CADSVAPRNT009;2007-12-19 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIFPP;RJ;CADSVAPRNT009;2018-10-31 00:00:00;80;NAO;9;S726008;FOMENTO_DJ;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIFSA;RJ;CADSVAPRNT009;2014-03-14 00:00:00;80;NAO;9;S726008;INSTITUCIONAL;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIFUG;RJ;CADSVAPRNT009;2011-09-14 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIGAF;RJ;CADSVAPRNT009;2007-12-11 00:00:00;80;NAO;9;S726008;FOMENTO_DJ;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIGBC;RJ;CADSVAPRNT009;2007-11-19 00:00:00;80;NAO;9;S726008;PROGRAMAS_SOCIAIS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIGBF;RJ;CADSVAPRNT009;2016-08-01 00:00:00;80;NAO;9;S726008;PROGRAMAS_SOCIAIS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIGDU;RJ;CADSVAPRNT009;2010-01-07 00:00:00;80;NAO;9;S726008;FOMENTO_DJ;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIGEP;RJ;CADSVAPRNT009;2007-04-10 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIGFC;RJ;CADSVAPRNT009;2007-11-19 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIGGS;RJ;CADSVAPRNT009;2014-12-01 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIGHA;RJ;CADSVAPRNT009;2010-09-28 00:00:00;80;NAO;9;S726008;FUNDOS_GOVERNO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIGIC;RJ;CADSVAPRNT009;2018-01-10 00:00:00;80;NAO;9;S726008;CRM_CADASTRO;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
SIGIS;RJ;CADSVAPRNT009;2014-06-04 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIGOP;RJ;CADSVAPRNT009;2008-03-11 00:00:00;80;NAO;9;S726008;;SIM;SEGMENTO NEGOCIO RJ - (GRUPOS CR7265 ou RJ7265);None;None;None;None;None;None;None;None;None;None
SIGQI;RJ;CADSVAPRNT009;2017-02-23 00:00:00;80;NAO;9;S726008;DADOS;SIM;COMUNIDADES - (GRUPOS DF5222);None;None;None;None;None;None;None;None;None;None
